timestamp,pod,cpu_m,mem_mi
1788203667,s1-7d66c7d4c5-97jlk,34,136
1788203667,s2-5f46b67bc6-pswkd,47,120
1788203667,s3-79b96b87f7-8n5lq,17,132
1788203672,gw-nginx-554c75559c-97p9m,3,7
1788203672,s0-7858bb7b56-4c22f,44,137
1788203672,s1-7d66c7d4c5-97jlk,34,136
1788203672,s2-5f46b67bc6-pswkd,47,120
1788203672,s3-79b96b87f7-8n5lq,17,132
1788203677,gw-nginx-554c75559c-97p9m,3,7
1788203677,s0-7858bb7b56-4c22f,40,138
1788203677,s1-7d66c7d4c5-97jlk,35,136
1788203677,s2-5f46b67bc6-pswkd,66,120
1788203677,s3-79b96b87f7-8n5lq,23,132
1788203682,gw-nginx-554c75559c-97p9m,3,7
1788203682,s0-7858bb7b56-4c22f,40,138
1788203682,s1-7d66c7d4c5-97jlk,35,136
1788203682,s2-5f46b67bc6-pswkd,66,120
1788203682,s3-79b96b87f7-8n5lq,23,132
1788203687,gw-nginx-554c75559c-97p9m,3,7
1788203687,s0-7858bb7b56-4c22f,40,138
1788203687,s1-7d66c7d4c5-97jlk,35,136
1788203687,s2-5f46b67bc6-pswkd,66,120
1788203687,s3-79b96b87f7-8n5lq,23,132
1788203692,gw-nginx-554c75559c-97p9m,3,7
1788203692,s0-7858bb7b56-4c22f,42,137
1788203692,s1-7d66c7d4c5-97jlk,35,137
1788203692,s2-5f46b67bc6-pswkd,47,120
1788203692,s3-79b96b87f7-8n5lq,21,132
1788203697,gw-nginx-554c75559c-97p9m,3,7
1788203697,s0-7858bb7b56-4c22f,42,137
1788203697,s1-7d66c7d4c5-97jlk,35,137
1788203697,s2-5f46b67bc6-pswkd,47,120
1788203697,s3-79b96b87f7-8n5lq,21,132
1788203702,gw-nginx-554c75559c-97p9m,3,7
1788203702,s0-7858bb7b56-4c22f,42,137
1788203702,s1-7d66c7d4c5-97jlk,35,137
1788203702,s2-5f46b67bc6-pswkd,47,120
1788203702,s3-79b96b87f7-8n5lq,21,132
1788203707,gw-nginx-554c75559c-97p9m,3,7
1788203707,s0-7858bb7b56-4c22f,43,138
1788203707,s1-7d66c7d4c5-97jlk,39,137
1788203707,s2-5f46b67bc6-pswkd,49,119
1788203707,s3-79b96b87f7-8n5lq,19,132
1788203712,gw-nginx-554c75559c-97p9m,3,7
1788203712,s0-7858bb7b56-4c22f,43,138
1788203712,s1-7d66c7d4c5-97jlk,39,137
1788203712,s2-5f46b67bc6-pswkd,49,119
1788203712,s3-79b96b87f7-8n5lq,19,132
1788203717,gw-nginx-554c75559c-97p9m,3,7
1788203717,s0-7858bb7b56-4c22f,43,138
1788203717,s1-7d66c7d4c5-97jlk,39,137
1788203717,s2-5f46b67bc6-pswkd,49,119
1788203717,s3-79b96b87f7-8n5lq,19,132
1788203722,gw-nginx-554c75559c-97p9m,3,7
1788203722,s0-7858bb7b56-4c22f,54,137
1788203722,s1-7d66c7d4c5-97jlk,38,137
1788203722,s2-5f46b67bc6-pswkd,58,120
1788203722,s3-79b96b87f7-8n5lq,20,132
1788203728,gw-nginx-554c75559c-97p9m,3,7
1788203728,s0-7858bb7b56-4c22f,54,137
1788203728,s1-7d66c7d4c5-97jlk,38,137
1788203728,s2-5f46b67bc6-pswkd,58,120
1788203728,s3-79b96b87f7-8n5lq,20,132
1788203733,gw-nginx-554c75559c-97p9m,3,7
1788203733,s0-7858bb7b56-4c22f,54,137
1788203733,s1-7d66c7d4c5-97jlk,38,137
1788203733,s2-5f46b67bc6-pswkd,58,120
1788203733,s3-79b96b87f7-8n5lq,20,132
1788203738,gw-nginx-554c75559c-97p9m,3,7
1788203738,s0-7858bb7b56-4c22f,42,138
1788203738,s1-7d66c7d4c5-97jlk,37,137
1788203738,s2-5f46b67bc6-pswkd,58,120
1788203738,s3-79b96b87f7-8n5lq,21,133
1788203743,gw-nginx-554c75559c-97p9m,3,7
1788203743,s0-7858bb7b56-4c22f,42,138
1788203743,s1-7d66c7d4c5-97jlk,37,137
1788203743,s2-5f46b67bc6-pswkd,58,120
1788203743,s3-79b96b87f7-8n5lq,21,133
1788203748,gw-nginx-554c75559c-97p9m,3,7
1788203748,s0-7858bb7b56-4c22f,42,138
1788203748,s1-7d66c7d4c5-97jlk,37,137
1788203748,s2-5f46b67bc6-pswkd,58,120
1788203748,s3-79b96b87f7-8n5lq,21,133
1788203753,gw-nginx-554c75559c-97p9m,3,7
1788203753,s0-7858bb7b56-4c22f,48,137
1788203753,s1-7d66c7d4c5-97jlk,41,137
1788203753,s2-5f46b67bc6-pswkd,52,119
1788203753,s3-79b96b87f7-8n5lq,21,132
1788203758,gw-nginx-554c75559c-97p9m,3,7
1788203758,s0-7858bb7b56-4c22f,48,137
1788203758,s1-7d66c7d4c5-97jlk,41,137
1788203758,s2-5f46b67bc6-pswkd,52,119
1788203758,s3-79b96b87f7-8n5lq,21,132
1788203763,gw-nginx-554c75559c-97p9m,3,7
1788203763,s0-7858bb7b56-4c22f,48,137
1788203763,s1-7d66c7d4c5-97jlk,41,137
1788203763,s2-5f46b67bc6-pswkd,52,119
1788203763,s3-79b96b87f7-8n5lq,21,132
1788203768,gw-nginx-554c75559c-97p9m,3,7
1788203768,s0-7858bb7b56-4c22f,43,137
1788203768,s1-7d66c7d4c5-97jlk,34,137
1788203768,s2-5f46b67bc6-pswkd,48,119
1788203768,s3-79b96b87f7-8n5lq,20,132
1788203773,gw-nginx-554c75559c-97p9m,3,7
1788203773,s0-7858bb7b56-4c22f,43,137
1788203773,s1-7d66c7d4c5-97jlk,34,137
1788203773,s2-5f46b67bc6-pswkd,48,119
1788203773,s3-79b96b87f7-8n5lq,20,132
1788203778,gw-nginx-554c75559c-97p9m,3,7
1788203778,s0-7858bb7b56-4c22f,43,137
1788203778,s1-7d66c7d4c5-97jlk,34,137
1788203778,s2-5f46b67bc6-pswkd,48,119
1788203778,s3-79b96b87f7-8n5lq,20,132
1788203783,gw-nginx-554c75559c-97p9m,3,7
1788203783,s0-7858bb7b56-4c22f,37,137
1788203783,s1-7d66c7d4c5-97jlk,34,137
1788203783,s2-5f46b67bc6-pswkd,56,119
1788203783,s3-79b96b87f7-8n5lq,19,132
1788203788,gw-nginx-554c75559c-97p9m,3,7
1788203788,s0-7858bb7b56-4c22f,37,137
1788203788,s1-7d66c7d4c5-97jlk,34,137
1788203788,s2-5f46b67bc6-pswkd,56,119
1788203788,s3-79b96b87f7-8n5lq,19,132
1788203793,gw-nginx-554c75559c-97p9m,3,7
1788203793,s0-7858bb7b56-4c22f,46,138
1788203793,s1-7d66c7d4c5-97jlk,34,137
1788203793,s2-5f46b67bc6-pswkd,49,119
1788203793,s3-79b96b87f7-8n5lq,20,133
1788203798,gw-nginx-554c75559c-97p9m,3,7
1788203798,s0-7858bb7b56-4c22f,46,138
1788203798,s1-7d66c7d4c5-97jlk,34,137
1788203798,s2-5f46b67bc6-pswkd,49,119
1788203798,s3-79b96b87f7-8n5lq,20,133
1788203803,gw-nginx-554c75559c-97p9m,3,7
1788203803,s0-7858bb7b56-4c22f,46,138
1788203803,s1-7d66c7d4c5-97jlk,34,137
1788203803,s2-5f46b67bc6-pswkd,49,119
1788203803,s3-79b96b87f7-8n5lq,20,133
1788203808,gw-nginx-554c75559c-97p9m,3,7
1788203808,s0-7858bb7b56-4c22f,40,138
1788203808,s1-7d66c7d4c5-97jlk,37,137
1788203808,s2-5f46b67bc6-pswkd,46,119
1788203808,s3-79b96b87f7-8n5lq,19,133
1788203813,gw-nginx-554c75559c-97p9m,3,7
1788203813,s0-7858bb7b56-4c22f,40,138
1788203813,s1-7d66c7d4c5-97jlk,37,137
1788203813,s2-5f46b67bc6-pswkd,46,119
1788203813,s3-79b96b87f7-8n5lq,19,133
1788203818,gw-nginx-554c75559c-97p9m,3,7
1788203818,s0-7858bb7b56-4c22f,40,138
1788203818,s1-7d66c7d4c5-97jlk,37,137
1788203818,s2-5f46b67bc6-pswkd,46,119
1788203818,s3-79b96b87f7-8n5lq,19,133
1788203823,gw-nginx-554c75559c-97p9m,3,7
1788203823,s0-7858bb7b56-4c22f,48,137
1788203823,s1-7d66c7d4c5-97jlk,31,137
1788203823,s2-5f46b67bc6-pswkd,48,120
1788203823,s3-79b96b87f7-8n5lq,16,132
1788203828,gw-nginx-554c75559c-97p9m,3,7
1788203828,s0-7858bb7b56-4c22f,48,137
1788203828,s1-7d66c7d4c5-97jlk,31,137
1788203828,s2-5f46b67bc6-pswkd,48,120
1788203828,s3-79b96b87f7-8n5lq,16,132
1788203833,gw-nginx-554c75559c-97p9m,3,7
1788203833,s0-7858bb7b56-4c22f,48,137
1788203833,s1-7d66c7d4c5-97jlk,31,137
1788203833,s2-5f46b67bc6-pswkd,48,120
1788203833,s3-79b96b87f7-8n5lq,16,132
1788203838,gw-nginx-554c75559c-97p9m,2,6
1788203838,s0-7858bb7b56-4c22f,38,138
1788203838,s1-7d66c7d4c5-97jlk,28,137
1788203838,s2-5f46b67bc6-pswkd,50,119
1788203838,s3-79b96b87f7-8n5lq,16,132
1788203844,gw-nginx-554c75559c-97p9m,2,6
1788203844,s0-7858bb7b56-4c22f,38,138
1788203844,s1-7d66c7d4c5-97jlk,28,137
1788203844,s2-5f46b67bc6-pswkd,50,119
1788203844,s3-79b96b87f7-8n5lq,16,132
1788203849,gw-nginx-554c75559c-97p9m,2,6
1788203849,s0-7858bb7b56-4c22f,38,138
1788203849,s1-7d66c7d4c5-97jlk,28,137
1788203849,s2-5f46b67bc6-pswkd,50,119
1788203849,s3-79b96b87f7-8n5lq,16,132
1788203854,gw-nginx-554c75559c-97p9m,2,7
1788203854,s0-7858bb7b56-4c22f,33,138
1788203854,s1-7d66c7d4c5-97jlk,31,138
1788203854,s2-5f46b67bc6-pswkd,33,120
1788203854,s3-79b96b87f7-8n5lq,17,132
1788203859,gw-nginx-554c75559c-97p9m,2,7
1788203859,s0-7858bb7b56-4c22f,33,138
1788203859,s1-7d66c7d4c5-97jlk,31,138
1788203859,s2-5f46b67bc6-pswkd,33,120
1788203859,s3-79b96b87f7-8n5lq,17,132
1788203864,gw-nginx-554c75559c-97p9m,2,7
1788203864,s0-7858bb7b56-4c22f,33,138
1788203864,s1-7d66c7d4c5-97jlk,31,138
1788203864,s2-5f46b67bc6-pswkd,33,120
1788203864,s3-79b96b87f7-8n5lq,17,132
1788203869,gw-nginx-554c75559c-97p9m,3,7
1788203869,s0-7858bb7b56-4c22f,40,138
1788203869,s1-7d66c7d4c5-97jlk,30,137
1788203869,s2-5f46b67bc6-pswkd,42,119
1788203869,s3-79b96b87f7-8n5lq,18,132
1788203874,gw-nginx-554c75559c-97p9m,3,7
1788203874,s0-7858bb7b56-4c22f,40,138
1788203874,s1-7d66c7d4c5-97jlk,30,137
1788203874,s2-5f46b67bc6-pswkd,42,119
1788203874,s3-79b96b87f7-8n5lq,18,132
