timestamp,pod,cpu_m,mem_mi
1788205560,gw-nginx-554c75559c-97p9m,10,8
1788205560,s0-7858bb7b56-4c22f,58,159
1788205560,s1-7d66c7d4c5-97jlk,106,157
1788205560,s2-5f46b67bc6-pswkd,194,141
1788205560,s3-79b96b87f7-8n5lq,62,148
1788205565,gw-nginx-554c75559c-97p9m,8,8
1788205565,s0-7858bb7b56-4c22f,143,159
1788205565,s1-7d66c7d4c5-97jlk,76,157
1788205565,s2-5f46b67bc6-pswkd,95,142
1788205565,s3-79b96b87f7-8n5lq,34,148
1788205570,gw-nginx-554c75559c-97p9m,8,8
1788205570,s0-7858bb7b56-4c22f,143,159
1788205570,s1-7d66c7d4c5-97jlk,76,157
1788205570,s2-5f46b67bc6-pswkd,95,142
1788205570,s3-79b96b87f7-8n5lq,34,148
1788205575,gw-nginx-554c75559c-97p9m,8,8
1788205575,s0-7858bb7b56-4c22f,143,159
1788205575,s1-7d66c7d4c5-97jlk,76,157
1788205575,s2-5f46b67bc6-pswkd,95,142
1788205575,s3-79b96b87f7-8n5lq,34,148
1788205580,gw-nginx-554c75559c-97p9m,3,7
1788205580,s0-7858bb7b56-4c22f,64,158
1788205580,s1-7d66c7d4c5-97jlk,59,157
1788205580,s2-5f46b67bc6-pswkd,72,141
1788205580,s3-79b96b87f7-8n5lq,30,148
1788205585,gw-nginx-554c75559c-97p9m,3,7
1788205585,s0-7858bb7b56-4c22f,64,158
1788205585,s1-7d66c7d4c5-97jlk,59,157
1788205585,s2-5f46b67bc6-pswkd,72,141
1788205585,s3-79b96b87f7-8n5lq,30,148
1788205590,gw-nginx-554c75559c-97p9m,3,7
1788205590,s0-7858bb7b56-4c22f,64,158
1788205590,s1-7d66c7d4c5-97jlk,59,157
1788205590,s2-5f46b67bc6-pswkd,72,141
1788205590,s3-79b96b87f7-8n5lq,30,148
1788205595,gw-nginx-554c75559c-97p9m,6,7
1788205595,s0-7858bb7b56-4c22f,133,160
1788205595,s1-7d66c7d4c5-97jlk,142,157
1788205595,s2-5f46b67bc6-pswkd,420,142
1788205595,s3-79b96b87f7-8n5lq,113,148
1788205600,gw-nginx-554c75559c-97p9m,6,7
1788205600,s0-7858bb7b56-4c22f,133,160
1788205600,s1-7d66c7d4c5-97jlk,142,157
1788205600,s2-5f46b67bc6-pswkd,420,142
1788205600,s3-79b96b87f7-8n5lq,113,148
1788205605,gw-nginx-554c75559c-97p9m,6,7
1788205605,s0-7858bb7b56-4c22f,133,160
1788205605,s1-7d66c7d4c5-97jlk,142,157
1788205605,s2-5f46b67bc6-pswkd,420,142
1788205605,s3-79b96b87f7-8n5lq,113,148
